index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
222,38.29999923706055,14.5,2019-01-10 06:00:00,2.8537877,7.124068,278.39847,10.688476,-2.1560886
223,38.29999923706055,14.5,2019-01-10 07:00:00,2.5400288,7.175514,280.46378,8.93772,-0.76630664
224,38.29999923706055,14.5,2019-01-10 08:00:00,2.308322,7.198265,282.62244,8.440358,0.25387692
225,38.29999923706055,14.5,2019-01-10 09:00:00,2.1375418,7.1893454,284.77563,8.36795,0.19464934
226,38.29999923706055,14.5,2019-01-10 10:00:00,2.0330963,7.0679674,287.3463,8.5816765,-3.0086904
227,38.29999923706055,14.5,2019-01-10 11:00:00,1.9413264,6.9562845,289.68625,7.447631,-3.0105267
228,38.29999923706055,14.5,2019-01-10 12:00:00,1.8468522,6.8802776,291.31763,7.3762226,-2.3943763
229,38.29999923706055,14.5,2019-01-10 13:00:00,1.7575327,6.810088,292.21844,7.258873,-1.5583034
230,38.29999923706055,14.5,2019-01-10 14:00:00,1.6741285,6.744293,292.55353,6.7819843,-0.3755883
231,38.29999923706055,14.5,2019-01-10 15:00:00,1.6104133,6.634161,292.4162,6.357528,0.50502014
232,38.29999923706055,14.5,2019-01-10 16:00:00,1.5725561,6.475426,292.05365,6.866376,1.3415523
233,38.29999923706055,14.5,2019-01-10 17:00:00,1.5586132,6.29588,291.60873,7.989936,0.8034537
234,38.29999923706055,14.5,2019-01-10 18:00:00,1.7796725,6.5232534,291.1803,8.544225,0.11613834
235,38.29999923706055,14.5,2019-01-10 19:00:00,1.7511951,6.41157,291.69113,8.65708,0.11889315
236,38.29999923706055,14.5,2019-01-10 20:00:00,1.7221261,6.334788,292.28436,8.521255,-0.2286672
237,38.29999923706055,14.5,2019-01-10 21:00:00,1.6868885,6.289675,292.92703,8.149731,-0.34666318
238,38.29999923706055,14.5,2019-01-10 22:00:00,1.6274829,6.318113,294.27277,7.8116636,0.2547952
239,38.29999923706055,14.5,2019-01-10 23:00:00,1.585654,6.29756,294.54742,7.502061,1.1537688
240,38.29999923706055,14.5,2019-01-11 00:00:00,1.5618242,6.2233634,293.82236,7.443636,1.8874562
241,38.29999923706055,14.5,2019-01-11 01:00:00,1.5527824,6.1140065,292.7842,7.7462482,1.3098724
242,38.29999923706055,14.5,2019-01-11 02:00:00,1.5363044,6.034381,292.66336,7.9634695,0.5454235
243,38.29999923706055,14.5,2019-01-11 03:00:00,1.5079114,5.9851313,293.37195,7.9474897,0.13909471
244,38.29999923706055,14.5,2019-01-11 04:00:00,1.4630405,5.9675517,294.6408,7.512048,-0.04868883
245,38.29999923706055,14.5,2019-01-11 05:00:00,1.478927,6.1229258,296.25018,7.1629953,-0.09276515
