ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-01-01T00:00:00,0.6417200000000001,1283440.0000000002,0.6417200000000001,6417200.000000001,0.433836618314947,3470692.946519576,1185588.4436015235,0
2019-01-01T01:00:00,0.51451,1029020.0,0.51451,5145100.0,0.433836618314947,3470692.946519576,1154343.8817057023,0
2019-01-01T02:00:00,0.42448,848960.0,0.42448,4244800.0,0.433836618314947,3470692.946519576,1387500.5576620481,0
2019-01-01T03:00:00,0.23933000000000001,478660.00000000006,0.23933000000000001,2393300.0,0.433836618314947,3470692.946519576,1555608.9524330585,0
2019-01-01T04:00:00,0.14224,284480.0,0.14224,1422400.0,0.433836618314947,3470692.946519576,1963557.989058312,0
2019-01-01T05:00:00,0.08771,175420.0,0.08771,877100.0,0.433836618314947,3470692.946519576,2217074.493984673,0
2019-01-01T06:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,1888476.0509959497,0
2019-01-01T07:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,1802978.0553241689,0
2019-01-01T08:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,1643305.84754393,0
2019-01-01T09:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,1824407.8132326046,0
2019-01-01T10:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,1669907.5055799752,0
2019-01-01T11:00:00,0.0,0.0,0.0,0.0,0.416969409517031,3335755.276136248,2044538.2531940674,0
2019-01-01T12:00:00,0.0,0.0,0.0,0.0,0.416969409517031,3335755.276136248,2208657.4655318866,0
2019-01-01T13:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,2286608.4563284456,1875511.0237929604,0
2019-01-01T14:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,2286608.4563284456,1641871.2691172024,0
2019-01-01T15:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,2286608.4563284456,1221138.2517108175,0
2019-01-01T16:00:00,0.0,0.0,0.0,0.0,0.3221977893727611,2577582.3149820887,1690236.3894978254,0
2019-01-01T17:00:00,0.0,0.0,0.0,0.0,0.3221977893727611,2577582.3149820887,1789860.3616594472,0
2019-01-01T18:00:00,0.00319,6380.0,0.00319,31900.0,0.22799861403038194,1823988.9122430554,2742748.632733494,880479.7204904386
2019-01-01T19:00:00,0.07038,140760.0,0.07038,703800.0,0.22799861403038194,1823988.9122430554,2571230.100281504,0
2019-01-01T20:00:00,0.19174000000000002,383480.00000000006,0.19174000000000002,1917400.0000000002,0.22799861403038194,1823988.9122430554,2261768.50330625,0
2019-01-01T21:00:00,0.35938,718760.0,0.35938,3593800.0,0.22799861403038194,1823988.9122430554,2053666.43925443,0
2019-01-01T22:00:00,0.43106,862120.0,0.43106,4310600.0,0.22799861403038194,1823988.9122430554,1460924.7796185673,0
2019-01-01T23:00:00,0.5023500000000001,1004700.0000000001,0.5023500000000001,5023500.000000001,0.22799861403038194,1823988.9122430554,1399702.4419918524,0
