data,cf_fotovoltaico,cf_eolico,cf_wec,energia_consumata
2019-07-14T17:00:00,0.0,0.965711023245221,0.38430434492772664,3026688.055092086
2019-07-14T18:00:00,0.0,0.9552185431089005,0.38430434492772664,3426647.3762004175
2019-07-14T19:00:00,0.0,0.9430525026340264,0.38430434492772664,3550474.2854703586
2019-07-14T20:00:00,0.0,0.9187475155510882,0.38430434492772664,2546922.07025102
2019-07-14T21:00:00,0.0,0.8641771933960642,0.38430434492772664,3134087.2135394514
2019-07-14T22:00:00,0.0,0.8162886416871119,0.38430434492772664,2214690.4376244955
2019-07-14T23:00:00,0.0,0.7155392445319155,0.38430434492772664,1592024.2859585988
2019-07-15T00:00:00,0.0,0.6299284805839322,0.38430434492772664,1738476.7296951977
2019-07-15T01:00:00,0.0,0.5564583527317376,0.38430434492772664,1738414.605286821
2019-07-15T02:00:00,0.0,0.4574417753717607,0.3296805731798834,1639546.2218158408
2019-07-15T03:00:00,0.0,0.37013560465944395,0.3296805731798834,1791907.8284747025
2019-07-15T04:00:00,0.0,0.3078266687505902,0.17205765449820523,2148364.498177867
2019-07-15T05:00:00,0.0,0.28076952072944955,0.17205765449820523,1959127.9774021185
2019-07-15T06:00:00,0.0,0.27189874138719283,0.17205765449820523,1922900.1126057953
2019-07-15T07:00:00,0.01852,0.2666683321069756,0.17205765449820523,2215118.3549875533
2019-07-15T08:00:00,0.16836,0.2227932083785478,0.17205765449820523,2066881.0954830653
2019-07-15T09:00:00,0.34892,0.2142274142772173,0.17205765449820523,2282690.7037026244
2019-07-15T10:00:00,0.48910000000000003,0.21078402002257346,0.1376299083520212,2482991.455259192
2019-07-15T11:00:00,0.6066900000000001,0.2569711902488851,0.1376299083520212,1937775.2826852882
2019-07-15T12:00:00,0.6545,0.2789161613794517,0.1376299083520212,2816400.515121593
2019-07-15T13:00:00,0.63491,0.2798722899833885,0.1376299083520212,2334429.6501119747
2019-07-15T14:00:00,0.48247,0.31696516237908323,0.1376299083520212,2512997.3881367585
2019-07-15T15:00:00,0.43269,0.35073168373074737,0.1376299083520212,2187500.4153723647
2019-07-15T16:00:00,0.24073,0.32529812594938423,0.1376299083520212,2050349.6932573116
2019-07-15T17:00:00,0.0,0.27628847180197047,0.1376299083520212,2484927.864530465
2019-07-15T18:00:00,0.0,0.23396370298621913,0.26904832489057523,3629419.2687539556
