time,P,G(i),H_sun,T2m,WS10m,Int
20190324:2330,385.62,449.58,74.33,0.0,0.0,0.0
20190325:0030,337.18,394.27,72.11,0.0,0.0,0.0
20190325:0130,306.08,359.63,61.26,0.0,0.0,0.0
20190325:0230,309.48,361.59,47.88,0.0,0.0,0.0
20190325:0330,161.03,195.75,33.75,0.0,0.0,0.0
20190325:0430,113.31,144.27,19.33,0.0,0.0,0.0
20190325:0530,44.56,67.39,4.79,0.0,0.0,0.0
20190325:0630,0.0,0.0,-9.81,0.0,0.0,0.0
20190325:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190325:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190325:1830,0.0,0.25,8.96,0.0,0.0,0.0
20190325:1930,36.43,56.38,23.47,0.0,0.0,0.0
20190325:2030,160.9,194.12,37.83,0.0,0.0,0.0
20190325:2130,286.89,333.37,51.82,0.0,0.0,0.0
20190325:2230,433.24,502.72,64.78,0.0,0.0,0.0
20190325:2330,535.8,630.09,73.98,0.0,0.0,0.0
20190326:0030,597.39,710.48,71.74,0.0,0.0,0.0
20190326:0130,613.15,732.2,60.98,0.0,0.0,0.0
20190326:0230,410.41,480.27,47.65,0.0,0.0,0.0
20190326:0330,421.67,496.48,33.55,0.0,0.0,0.0
20190326:0430,235.75,290.98,19.15,0.0,0.0,0.0
20190326:0530,104.62,196.95,4.62,0.0,0.0,0.0
20190326:0630,0.0,0.0,-9.97,0.0,0.0,0.0
20190326:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190326:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190326:1830,0.0,0.5,8.94,0.0,0.0,0.0
20190326:1930,73.85,101.42,23.45,0.0,0.0,0.0
20190326:2030,266.81,309.53,37.78,0.0,0.0,0.0
20190326:2130,457.94,528.8,51.73,0.0,0.0,0.0
20190326:2230,591.36,697.64,64.6,0.0,0.0,0.0
20190326:2330,600.74,711.45,73.64,0.0,0.0,0.0
20190327:0030,757.16,925.7,71.36,0.0,0.0,0.0
20190327:0130,722.75,876.97,60.7,0.0,0.0,0.0
20190327:0230,623.71,743.12,47.43,0.0,0.0,0.0
20190327:0330,546.7,651.95,33.36,0.0,0.0,0.0
20190327:0430,378.97,478.36,18.98,0.0,0.0,0.0
20190327:0530,119.42,233.53,4.45,0.0,0.0,0.0
20190327:0630,0.0,0.0,-10.14,0.0,0.0,0.0
20190327:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190327:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190327:1830,0.0,0.55,8.92,0.0,0.0,0.0
20190327:1930,61.69,86.86,23.42,0.0,0.0,0.0
20190327:2030,245.05,286.76,37.73,0.0,0.0,0.0
20190327:2130,368.37,424.54,51.63,0.0,0.0,0.0
20190327:2230,525.75,613.15,64.42,0.0,0.0,0.0
20190327:2330,650.77,775.93,73.29,0.0,0.0,0.0
20190328:0030,666.08,797.69,70.99,0.0,0.0,0.0
20190328:0130,689.62,831.47,60.42,0.0,0.0,0.0
20190328:0230,664.96,799.54,47.2,0.0,0.0,0.0
20190328:0330,505.93,600.19,33.16,0.0,0.0,0.0
20190328:0430,374.39,474.64,18.8,0.0,0.0,0.0
20190328:0530,114.69,244.35,4.28,0.0,0.0,0.0
20190328:0630,0.0,0.0,-10.3,0.0,0.0,0.0
20190328:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190328:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190328:1830,0.0,0.5,8.91,0.0,0.0,0.0
20190328:1930,45.06,67.09,23.39,0.0,0.0,0.0
20190328:2030,222.35,261.6,37.68,0.0,0.0,0.0
20190328:2130,351.03,405.87,51.53,0.0,0.0,0.0
20190328:2230,543.7,637.76,64.23,0.0,0.0,0.0
20190328:2330,581.08,689.86,72.94,0.0,0.0,0.0
20190329:0030,509.33,601.67,70.61,0.0,0.0,0.0
20190329:0130,399.23,467.48,60.13,0.0,0.0,0.0
20190329:0230,294.38,346.38,46.97,0.0,0.0,0.0
20190329:0330,170.76,206.98,32.97,0.0,0.0,0.0
20190329:0430,125.55,156.85,18.62,0.0,0.0,0.0
20190329:0530,59.39,83.89,4.11,0.0,0.0,0.0
20190329:0630,0.0,0.0,-10.47,0.0,0.0,0.0
20190329:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190329:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190329:1830,0.0,0.25,8.89,0.0,0.0,0.0
20190329:1930,38.89,59.89,23.36,0.0,0.0,0.0
20190329:2030,171.04,205.56,37.62,0.0,0.0,0.0
20190329:2130,398.93,461.24,51.43,0.0,0.0,0.0
20190329:2230,485.99,568.33,64.04,0.0,0.0,0.0
20190329:2330,477.63,556.08,72.59,0.0,0.0,0.0
20190330:0030,535.81,632.03,70.23,0.0,0.0,0.0
20190330:0130,664.99,800.56,59.84,0.0,0.0,0.0
20190330:0230,636.67,760.88,46.74,0.0,0.0,0.0
20190330:0330,524.07,623.9,32.77,0.0,0.0,0.0
20190330:0430,356.61,453.35,18.44,0.0,0.0,0.0
20190330:0530,94.97,209.3,3.94,0.0,0.0,0.0
20190330:0630,0.0,0.0,-10.63,0.0,0.0,0.0
20190330:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190330:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190330:1830,0.0,0.5,8.87,0.0,0.0,0.0
20190330:1930,69.61,96.7,23.32,0.0,0.0,0.0
20190330:2030,222.36,260.81,37.56,0.0,0.0,0.0
20190330:2130,398.86,459.61,51.33,0.0,0.0,0.0
20190330:2230,580.49,681.23,63.85,0.0,0.0,0.0
20190330:2330,684.28,821.96,72.24,0.0,0.0,0.0
20190331:0030,710.76,860.19,69.86,0.0,0.0,0.0
20190331:0130,746.32,911.31,59.56,0.0,0.0,0.0
20190331:0230,680.71,821.41,46.51,0.0,0.0,0.0
20190331:0330,572.1,686.92,32.57,0.0,0.0,0.0
20190331:0430,366.44,465.8,18.26,0.0,0.0,0.0
20190331:0530,107.02,232.68,3.77,0.0,0.0,0.0
20190331:0630,0.0,0.0,-10.79,0.0,0.0,0.0
20190331:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190331:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190331:1830,0.0,0.55,8.85,0.0,0.0,0.0
20190331:1930,75.83,103.74,23.29,0.0,0.0,0.0
20190331:2030,286.91,332.41,37.5,0.0,0.0,0.0
20190331:2130,491.9,569.83,51.22,0.0,0.0,0.0
20190331:2230,617.71,731.31,63.65,0.0,0.0,0.0
20190331:2330,719.02,870.42,71.88,0.0,0.0,0.0
20190401:0030,779.47,958.23,69.48,0.0,0.0,0.0
20190401:0130,716.28,869.64,59.27,0.0,0.0,0.0
20190401:0230,682.11,824.0,46.28,0.0,0.0,0.0
20190401:0330,522.99,622.7,32.37,0.0,0.0,0.0
20190401:0430,374.67,481.51,18.08,0.0,0.0,0.0
20190401:0530,97.15,233.36,3.61,0.0,0.0,0.0
20190401:0630,0.0,0.0,-10.96,0.0,0.0,0.0
20190401:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190401:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190401:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190401:1830,0.0,0.5,8.83,0.0,0.0,0.0
20190401:1930,55.29,79.54,23.26,0.0,0.0,0.0
20190401:2030,245.41,286.6,37.44,0.0,0.0,0.0
20190401:2130,387.71,447.39,51.11,0.0,0.0,0.0
20190401:2230,524.22,612.03,63.45,0.0,0.0,0.0
20190401:2330,679.26,814.75,71.53,0.0,0.0,0.0
20190402:0030,606.81,720.94,69.11,0.0,0.0,0.0
20190402:0130,680.7,819.24,58.98,0.0,0.0,0.0
20190402:0230,563.07,663.68,46.05,0.0,0.0,0.0
20190402:0330,506.27,601.7,32.17,0.0,0.0,0.0
20190402:0430,345.05,444.78,17.9,0.0,0.0,0.0
20190402:0530,85.77,195.74,3.44,0.0,0.0,0.0
20190402:0630,0.0,0.0,-11.12,0.0,0.0,0.0
20190402:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190402:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190402:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190402:1830,0.0,0.55,8.81,0.0,0.0,0.0
20190402:1930,52.37,75.91,23.22,0.0,0.0,0.0
20190402:2030,236.94,277.05,37.38,0.0,0.0,0.0
20190402:2130,447.47,516.96,51.0,0.0,0.0,0.0
20190402:2230,531.98,622.42,63.25,0.0,0.0,0.0
20190402:2330,566.38,665.59,71.18,0.0,0.0,0.0
20190403:0030,674.46,812.39,68.73,0.0,0.0,0.0
20190403:0130,694.69,839.29,58.69,0.0,0.0,0.0
20190403:0230,622.4,742.77,45.81,0.0,0.0,0.0
20190403:0330,513.11,610.85,31.97,0.0,0.0,0.0
20190403:0430,278.53,350.21,17.72,0.0,0.0,0.0
20190403:0530,83.47,175.31,3.27,0.0,0.0,0.0
20190403:0630,0.0,0.0,-11.28,0.0,0.0,0.0
20190403:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190403:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190403:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190403:1830,0.0,0.45,8.79,0.0,0.0,0.0
20190403:1930,70.17,97.33,23.18,0.0,0.0,0.0
20190403:2030,247.73,288.67,37.31,0.0,0.0,0.0
20190403:2130,460.15,532.46,50.89,0.0,0.0,0.0
20190403:2230,579.72,680.96,63.04,0.0,0.0,0.0
20190403:2330,622.75,740.15,70.82,0.0,0.0,0.0
20190404:0030,692.53,834.42,68.36,0.0,0.0,0.0
20190404:0130,672.88,808.24,58.4,0.0,0.0,0.0
20190404:0230,582.18,689.09,45.58,0.0,0.0,0.0
20190404:0330,486.22,576.86,31.77,0.0,0.0,0.0
20190404:0430,358.39,463.55,17.54,0.0,0.0,0.0
20190404:0530,80.13,197.81,3.11,0.0,0.0,0.0
20190404:0630,0.0,0.0,-11.43,0.0,0.0,0.0
20190404:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190404:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190404:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190404:1830,0.0,0.4,8.77,0.0,0.0,0.0
20190404:1930,60.41,85.52,23.15,0.0,0.0,0.0
20190404:2030,264.91,308.19,37.25,0.0,0.0,0.0
20190404:2130,434.56,501.87,50.77,0.0,0.0,0.0
20190404:2230,578.49,682.11,62.83,0.0,0.0,0.0
20190404:2330,709.43,858.07,70.47,0.0,0.0,0.0
20190405:0030,759.95,930.5,67.99,0.0,0.0,0.0
20190405:0130,722.72,878.98,58.1,0.0,0.0,0.0
20190405:0230,662.59,797.83,45.35,0.0,0.0,0.0
20190405:0330,572.04,688.54,31.57,0.0,0.0,0.0
20190405:0430,343.97,443.47,17.37,0.0,0.0,0.0
20190405:0530,89.1,223.91,2.94,0.0,0.0,0.0
20190405:0630,0.0,0.0,-11.59,0.0,0.0,0.0
20190405:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190405:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190405:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190405:1830,0.0,0.4,8.75,0.0,0.0,0.0
20190405:1930,50.79,74.38,23.11,0.0,0.0,0.0
20190405:2030,214.54,251.82,37.18,0.0,0.0,0.0
20190405:2130,403.66,464.97,50.65,0.0,0.0,0.0
20190405:2230,511.72,595.96,62.61,0.0,0.0,0.0
20190405:2330,621.08,736.86,70.12,0.0,0.0,0.0
20190406:0030,709.59,859.24,67.62,0.0,0.0,0.0
20190406:0130,691.27,833.44,57.81,0.0,0.0,0.0
20190406:0230,609.18,725.31,45.11,0.0,0.0,0.0
20190406:0330,430.97,508.85,31.37,0.0,0.0,0.0
20190406:0430,288.55,362.12,17.19,0.0,0.0,0.0
20190406:0530,91.35,177.63,2.78,0.0,0.0,0.0
20190406:0630,0.0,0.0,-11.75,0.0,0.0,0.0
20190406:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190406:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190406:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190406:1830,0.0,0.4,8.73,0.0,0.0,0.0
20190406:1930,51.11,74.31,23.06,0.0,0.0,0.0
20190406:2030,190.05,226.42,37.11,0.0,0.0,0.0
20190406:2130,330.91,384.35,50.53,0.0,0.0,0.0
20190406:2230,465.64,542.36,62.4,0.0,0.0,0.0
20190406:2330,623.25,742.03,69.76,0.0,0.0,0.0
20190407:0030,597.5,709.23,67.25,0.0,0.0,0.0
20190407:0130,672.45,808.06,57.52,0.0,0.0,0.0
20190407:0230,540.34,637.31,44.88,0.0,0.0,0.0
20190407:0330,397.81,468.74,31.18,0.0,0.0,0.0
20190407:0430,310.86,401.62,17.01,0.0,0.0,0.0
20190407:0530,41.84,62.4,2.62,0.0,0.0,0.0
20190407:0630,0.0,0.0,-11.9,0.0,0.0,0.0
20190407:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190407:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190407:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190407:1830,0.0,0.4,8.71,0.0,0.0,0.0
20190407:1930,55.5,79.96,23.02,0.0,0.0,0.0
20190407:2030,220.55,258.87,37.03,0.0,0.0,0.0
20190407:2130,419.92,485.2,50.4,0.0,0.0,0.0
20190407:2230,555.75,651.33,62.18,0.0,0.0,0.0
20190407:2330,680.7,817.4,69.41,0.0,0.0,0.0
20190408:0030,676.74,815.18,66.89,0.0,0.0,0.0
20190408:0130,708.41,860.31,57.23,0.0,0.0,0.0
20190408:0230,676.7,816.85,44.64,0.0,0.0,0.0
20190408:0330,515.5,615.65,30.98,0.0,0.0,0.0
20190408:0430,314.98,403.99,16.84,0.0,0.0,0.0
20190408:0530,62.2,85.9,2.46,0.0,0.0,0.0
20190408:0630,0.0,0.0,-12.05,0.0,0.0,0.0
20190408:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190408:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190408:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190408:1830,0.0,0.4,8.68,0.0,0.0,0.0
20190408:1930,45.9,68.72,22.98,0.0,0.0,0.0
20190408:2030,230.32,269.45,36.96,0.0,0.0,0.0
20190408:2130,451.59,521.22,50.27,0.0,0.0,0.0
20190408:2230,591.34,695.88,61.95,0.0,0.0,0.0
20190408:2330,683.67,819.83,69.06,0.0,0.0,0.0
20190409:0030,642.33,766.85,66.52,0.0,0.0,0.0
20190409:0130,635.68,755.8,56.94,0.0,0.0,0.0
20190409:0230,581.42,688.53,44.41,0.0,0.0,0.0
20190409:0330,465.22,551.92,30.78,0.0,0.0,0.0
20190409:0430,294.17,383.2,16.66,0.0,0.0,0.0
20190409:0530,39.17,59.25,2.3,0.0,0.0,0.0
20190409:0630,0.0,0.0,-12.2,0.0,0.0,0.0
20190409:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190409:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190409:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190409:1830,0.0,0.4,8.66,0.0,0.0,0.0
20190409:1930,63.85,90.06,22.93,0.0,0.0,0.0
20190409:2030,283.59,328.8,36.88,0.0,0.0,0.0
20190409:2130,474.78,548.9,50.14,0.0,0.0,0.0
20190409:2230,596.76,703.99,61.73,0.0,0.0,0.0
20190409:2330,684.43,821.21,68.71,0.0,0.0,0.0
20190410:0030,721.17,873.88,66.16,0.0,0.0,0.0
20190410:0130,663.73,795.41,56.65,0.0,0.0,0.0
20190410:0230,674.39,813.72,44.18,0.0,0.0,0.0
20190410:0330,554.68,667.48,30.58,0.0,0.0,0.0
20190410:0430,349.28,459.4,16.49,0.0,0.0,0.0
20190410:0530,31.38,49.95,2.14,0.0,0.0,0.0
20190410:0630,0.0,0.0,-12.35,0.0,0.0,0.0
20190410:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190410:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190410:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190410:1830,0.0,0.4,8.63,0.0,0.0,0.0
20190410:1930,71.88,99.71,22.89,0.0,0.0,0.0
20190410:2030,267.07,310.29,36.8,0.0,0.0,0.0
20190410:2130,454.53,524.34,50.01,0.0,0.0,0.0
20190410:2230,518.65,602.47,61.5,0.0,0.0,0.0
20190410:2330,554.52,651.51,68.36,0.0,0.0,0.0
20190411:0030,521.68,609.34,65.8,0.0,0.0,0.0
20190411:0130,549.89,645.44,56.36,0.0,0.0,0.0
20190411:0230,603.5,717.77,43.94,0.0,0.0,0.0
20190411:0330,486.04,578.89,30.39,0.0,0.0,0.0
20190411:0430,295.39,382.54,16.32,0.0,0.0,0.0
20190411:0530,43.29,64.1,1.99,0.0,0.0,0.0
20190411:0630,0.0,0.0,-12.49,0.0,0.0,0.0
20190411:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190411:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190411:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1630,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1730,0.0,0.0,0.0,0.0,0.0,0.0
20190411:1830,0.0,0.4,8.61,0.0,0.0,0.0
20190411:1930,60.61,86.49,22.84,0.0,0.0,0.0
20190411:2030,212.18,249.58,36.72,0.0,0.0,0.0
20190411:2130,436.02,502.56,49.87,0.0,0.0,0.0
20190411:2230,589.99,694.37,61.27,0.0,0.0,0.0
20190411:2330,704.12,848.57,68.01,0.0,0.0,0.0
20190412:0030,756.12,924.28,65.44,0.0,0.0,0.0
20190412:0130,741.59,903.81,56.07,0.0,0.0,0.0
20190412:0230,639.91,766.03,43.71,0.0,0.0,0.0
20190412:0330,550.83,663.32,30.19,0.0,0.0,0.0
20190412:0430,328.41,433.26,16.15,0.0,0.0,0.0
20190412:0530,34.41,53.6,1.83,0.0,0.0,0.0
20190412:0630,0.0,0.0,-12.63,0.0,0.0,0.0
20190412:0730,0.0,0.0,0.0,0.0,0.0,0.0
20190412:0830,0.0,0.0,0.0,0.0,0.0,0.0
20190412:0930,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1030,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1130,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1230,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1330,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1430,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1530,0.0,0.0,0.0,0.0,0.0,0.0
20190412:1630,0.0,0.0,0.0,0.0,0.0,0.0
